,date,temperature_2m,dew_point_2m,relative_humidity_2m,apparent_temperature,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,visibility,evapotranspiration,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_speed_180m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_direction_180m,wind_gusts_10m,temperature_80m,temperature_120m,temperature_180m,soil_temperature_0cm,soil_temperature_6cm,soil_temperature_18cm,soil_temperature_54cm,soil_moisture_0_to_1cm,soil_moisture_1_to_3cm,soil_moisture_3_to_9cm,soil_moisture_9_to_27cm,soil_moisture_27_to_81cm,uv_index,uv_index_clear_sky,is_day,sunshine_duration,wet_bulb_temperature_2m,cape,lifted_index,convective_inhibition,freezing_level_height,boundary_layer_height,shortwave_radiation,diffuse_radiation,global_tilted_irradiance,shortwave_radiation_instant,diffuse_radiation_instant,global_tilted_irradiance_instant,direct_radiation,direct_normal_irradiance,terrestrial_radiation,direct_radiation_instant,direct_normal_irradiance_instant,terrestrial_radiation_instant,pressure_msl
137,2025-04-07 21:00:00+00:00,29.118,18.864574,54.0,28.969177,1010.48364,0.0,0.0,0.0,24140.0,0.21000002,0.45374534,1.854178,23.675303,28.006056,28.775238,29.28418,135.61598,136.04153,136.52072,136.49428,39.96,26.968,26.168001,25.268,32.017998,34.067997,29.518,27.518,0.079,0.134,0.177,0.193,0.222,3.85,3.85,1.0,3600.0,22.218128,200.0,-0.3,-103.0,4480.0,735.0,549.0,80.0,549.0,447.2948,65.17957,447.2948,469.0,828.6777,772.8165,382.11523,675.1607,629.64813,1013.8
138,2025-04-07 22:00:00+00:00,27.918001,19.702887,61.0,28.39814,1010.6697,1.0,0.0,1.0,24140.0,0.16,0.28368974,1.4663014,22.148046,27.238943,28.766228,29.275326,135.65846,135.53539,135.50697,135.49815,36.719997,26.368,25.668001,24.768,29.218,32.668,29.718,27.518,0.08,0.134,0.177,0.193,0.222,1.8,1.8,1.0,3600.0,22.281157,250.0,-0.1,-138.0,4490.0,705.0,313.0,56.0,313.0,206.49171,36.944202,206.49171,257.0,741.304,473.38608,169.5475,489.05154,312.30127,1014.0
139,2025-04-07 23:00:00+00:00,26.518,20.367342,69.0,27.742693,1011.05286,1.0,0.0,1.0,24140.0,0.10000001,0.11842905,1.0737696,19.346441,25.711662,28.006056,29.03752,135.0001,134.43282,133.95847,132.99045,33.839996,25.568,24.968,24.268,26.668001,30.818,29.768,27.568,0.081,0.133,0.176,0.192,0.222,0.3,0.3,0.0,2296.9045,22.206127,300.0,0.5,-117.0,4500.0,530.0,89.0,21.0,88.999985,0.0,0.0,0.0,68.0,450.4431,146.76244,0.0,0.0,0.0,1014.4
140,2025-04-08 00:00:00+00:00,25.418001,20.663572,75.0,27.168226,1011.5388,2.0,0.0,2.0,24140.0,0.06,0.05581532,0.81143785,16.800856,23.675303,26.230639,27.776047,135.0001,134.38402,133.33171,132.37354,30.599998,24.968,24.468,23.768,24.818,29.268,29.768,27.568,0.083,0.133,0.176,0.192,0.222,0.0,0.0,0.0,0.0,22.03349,340.0,0.9,0.0,4510.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.9
141,2025-04-08 01:00:00+00:00,24.918001,20.817022,78.0,27.00104,1012.0318,13.0,12.0,1.0,24140.0,0.04,0.041485194,0.69314814,15.072783,21.407139,23.675303,25.72174,139.84407,137.72638,135.61598,133.29869,28.08,24.668001,24.168001,23.468,24.068,28.318,29.668001,27.568,0.085,0.133,0.176,0.192,0.222,0.0,0.0,0.0,0.0,21.975481,340.0,1.2,0.0,4530.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.4
142,2025-04-08 02:00:00+00:00,24.718,21.034622,80.0,27.148508,1012.6276,25.0,24.0,1.0,24140.0,0.03,0.031646058,0.62265587,13.479583,18.504139,20.696087,22.915916,145.88548,142.90709,139.93929,136.27295,25.199999,24.468,23.868,23.168001,24.018,27.618,29.418001,27.618,0.087,0.132,0.176,0.192,0.222,0.0,0.0,0.0,0.0,22.05877,320.0,1.4,-24.0,4540.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0
143,2025-04-08 03:00:00+00:00,24.468,20.993462,81.0,27.081831,1012.9237,36.0,36.0,0.0,24140.0,0.03,0.025055636,0.58276415,12.074766,15.990646,17.57744,19.681828,153.43501,148.81508,145.0079,140.19447,22.68,24.268,23.668001,22.968,23.918001,27.068,29.218,27.618,0.089,0.132,0.176,0.192,0.222,0.0,0.0,0.0,0.0,21.954828,300.0,1.3,-18.0,4560.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.3
144,2025-04-08 04:00:00+00:00,24.068,21.000166,83.0,27.051783,1012.71967,31.0,31.0,0.0,24140.0,0.02,0.01372339,0.5090871,9.565437,12.397806,13.70839,15.484185,160.20103,154.17906,150.06857,144.46223,19.44,24.068,23.468,22.768,23.518,26.568,28.968,27.618,0.091,0.132,0.176,0.192,0.222,0.0,0.0,0.0,0.0,21.839155,280.0,1.2,0.0,4550.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.1
145,2025-04-08 05:00:00+00:00,23.668001,20.996246,85.0,27.035252,1012.21686,27.0,27.0,0.0,24140.0,0.02,0.003171502,0.4385388,6.924738,9.107359,10.163227,11.435313,171.02745,161.56496,157.06787,151.8215,15.84,23.868,23.268,22.568,23.068,26.118,28.718,27.668001,0.093,0.132,0.176,0.192,0.222,0.0,0.0,0.0,0.0,21.71863,260.0,0.8,0.0,4550.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.6
146,2025-04-08 06:00:00+00:00,23.368,21.080427,87.0,27.000914,1011.81476,22.0,22.0,0.0,24140.0,0.02,0.0,0.37326288,5.4119864,6.5693827,7.42159,8.427383,183.814,170.53775,165.96373,160.0168,12.599999,23.768,23.168001,22.468,22.768,25.868,28.568,27.668001,0.095,0.132,0.176,0.192,0.222,0.0,0.0,0.0,0.0,21.691288,240.0,0.5,0.0,4540.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.2
147,2025-04-08 07:00:00+00:00,22.718,20.992105,90.0,26.409409,1011.80743,25.0,25.0,0.0,24140.0,0.02,0.0,0.27607417,4.6938252,5.0911684,5.6920996,6.763786,184.39862,171.86998,161.56496,154.7989,10.08,23.468,22.968,22.368,22.018,25.418001,28.418001,27.718,0.097,0.133,0.176,0.192,0.222,0.0,0.0,0.0,0.0,21.446949,160.0,0.5,1.0,4590.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.2
148,2025-04-08 08:00:00+00:00,22.168001,20.805925,92.0,25.866405,1011.801,23.0,23.0,0.0,24140.0,0.01,0.0,0.21361446,3.9763298,3.9763298,3.671294,4.510787,185.19434,174.80566,168.69011,151.38963,8.64,23.368,22.868,22.268,21.368,25.018,28.168001,27.718,0.099,0.132,0.175,0.192,0.222,0.0,0.0,0.0,0.0,21.163105,150.0,0.7,1.0,4570.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.2
149,2025-04-08 09:00:00+00:00,22.018,20.833076,93.0,25.783072,1011.8991,22.0,22.0,0.0,24140.0,0.01,0.0,0.18521428,3.6179552,2.8799999,2.5455842,2.9024127,185.7105,180.0,171.86998,150.2552,6.8399997,23.268,22.768,22.168001,21.568,24.718,27.918001,27.718,0.101,0.132,0.175,0.192,0.222,0.0,0.0,0.0,0.0,21.143196,140.0,0.7,0.0,4540.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.3
150,2025-04-08 10:00:00+00:00,22.368,21.003878,92.0,26.278023,1012.30164,23.0,23.0,0.0,24140.0,-0.0,0.0,0.21622157,3.2399998,2.5455842,2.16,2.2768397,180.0,188.13002,180.0,161.56496,6.8399997,23.168001,22.568,21.968,23.068,24.368,27.668001,27.718,0.103,0.132,0.175,0.192,0.222,0.0,0.0,0.0,0.0,21.361027,140.0,0.5,0.0,4520.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.7
151,2025-04-08 11:00:00+00:00,23.118,21.386925,90.0,27.28173,1012.9082,23.0,23.0,0.0,24140.0,-0.0,0.0030552477,0.2828207,2.9024127,2.5455842,2.52,2.1897945,172.87508,188.13002,180.0,170.53775,7.2,23.068,22.468,21.768,25.418001,24.168001,27.368,27.718,0.105,0.132,0.175,0.192,0.222,0.0,0.0,1.0,239.25189,21.840944,150.0,0.1,0.0,4510.0,385.0,24.0,12.0,23.999996,56.496956,28.248478,27.405966,12.0,141.71399,56.070236,28.248478,161.8254,131.99158,1016.3
152,2025-04-08 12:00:00+00:00,24.218,21.535269,85.0,28.41481,1013.4191,24.0,24.0,0.0,24140.0,0.01,0.08076648,0.4532261,3.219938,2.968636,3.319036,2.968636,153.43501,165.96373,167.4712,165.96373,7.2,23.268,22.668001,21.968,28.418001,24.568,27.218,27.718,0.106,0.132,0.175,0.192,0.222,0.3,0.3,1.0,3600.0,22.253729,160.0,0.0,0.0,4490.0,385.0,131.0,63.0,131.0,202.73726,97.499596,202.73726,68.0,311.15735,298.30618,105.23766,481.55106,461.66245,1016.8
153,2025-04-08 13:00:00+00:00,25.918001,21.36199,76.0,29.781887,1013.7373,28.0,28.0,0.0,24140.0,0.050000004,0.2094581,0.8023355,4.8433046,4.8965297,5.1919937,4.8965297,138.01286,143.97253,146.3099,143.97253,11.159999,24.168001,23.468,22.668001,32.618,26.068,27.168001,27.718,0.105,0.132,0.175,0.192,0.222,1.55,1.55,1.0,3600.0,22.648155,170.0,0.3,0.0,4490.0,440.0,303.0,128.0,303.0,375.65033,158.69057,375.65033,175.0,387.83655,615.9031,216.95976,480.8282,763.57825,1017.1
154,2025-04-08 14:00:00+00:00,27.968,20.777853,65.0,31.182644,1014.05927,32.0,32.0,0.0,24140.0,0.11,0.36744753,1.319622,7.145796,7.8954163,8.14587,7.8954163,130.91429,133.1524,135.0001,133.1524,15.119999,25.368,24.568,23.768,37.418,28.168001,27.168001,27.668001,0.102,0.132,0.175,0.191,0.222,3.2,3.2,1.0,3600.0,22.944893,180.0,0.8,0.0,4500.0,520.0,503.0,180.0,503.0,571.5066,204.51529,571.5066,323.0,492.4654,895.23987,366.9913,559.53723,1017.16797,1017.4
155,2025-04-08 15:00:00+00:00,29.568,19.866796,56.0,32.702892,1013.977,36.0,36.0,0.0,24140.0,0.16,0.52591103,1.819984,10.296251,11.808878,12.031756,12.031756,126.46933,127.568665,128.92755,128.92755,19.08,26.368,25.568,24.668001,40.817997,30.218,27.318,27.668001,0.099,0.132,0.175,0.191,0.222,4.85,4.85,1.0,3600.0,22.948364,190.0,1.4,0.0,4500.0,590.0,697.0,210.0,697.0,751.8179,226.51614,751.8179,487.0,594.9316,1117.2855,525.30176,641.722,1205.1583,1017.3
156,2025-04-08 16:00:00+00:00,30.468,19.505816,52.0,33.466705,1013.38873,25.0,25.0,0.0,24140.0,0.21000002,0.6457399,2.0906022,14.982228,16.78156,17.208603,17.49615,125.21768,125.39488,127.34943,126.63421,25.919998,26.968,26.168001,25.168001,41.868,32.118,27.618,27.668001,0.094,0.132,0.175,0.191,0.222,6.45,6.45,1.0,3600.0,23.05277,180.0,2.1,1.0,4460.0,625.0,845.0,205.0,845.0,876.902,212.73953,876.902,640.0,689.4827,1266.918,664.1625,715.5133,1314.7489,1016.7
157,2025-04-08 17:00:00+00:00,30.968,19.334679,50.0,33.47999,1012.39777,13.0,13.0,0.0,24140.0,0.25,0.71745276,2.2407186,19.969458,22.768396,23.185787,23.185787,123.976585,124.69522,126.15828,126.15828,32.760002,27.368,26.568,25.568,41.517998,33.968,28.068,27.668001,0.089,0.132,0.174,0.19,0.221,7.95,7.95,1.0,3600.0,23.129047,170.0,2.8,3.0,4410.0,650.0,934.0,172.0,934.0,937.174,172.5845,937.174,762.0,779.6434,1333.9529,764.5895,782.29285,1338.486,1015.7
158,2025-04-08 18:00:00+00:00,31.068,19.101864,49.0,32.90913,1011.6013,2.0,2.0,0.0,24140.0,0.27,0.7318431,2.298617,23.565569,26.66188,27.07669,27.579382,124.41843,124.54843,125.80344,125.97248,39.6,27.568,26.768,25.768,40.368,35.168,28.518,27.668001,0.085,0.132,0.174,0.19,0.221,8.75,8.75,1.0,3600.0,23.033443,150.0,3.0,0.0,4370.0,685.0,947.0,136.0,947.0,918.83984,131.95589,918.83984,811.0,842.4614,1313.8385,786.884,817.40985,1274.77,1014.9
159,2025-04-08 19:00:00+00:00,30.818,18.87321,49.0,32.068893,1011.00037,1.0,1.0,0.0,24140.0,0.26,0.6882152,2.2661798,24.567198,27.66384,28.082308,28.58545,124.85453,124.931015,126.13547,126.29272,39.96,27.568,26.768,25.768,38.317997,35.418,28.918001,27.668001,0.083,0.132,0.174,0.19,0.221,8.4,8.4,1.0,3600.0,22.81958,140.0,2.3,-12.0,4440.0,760.0,880.0,111.0,880.0,821.719,103.64864,821.719,769.0,868.8267,1207.9639,718.0703,811.2857,1127.9623,1014.3
160,2025-04-08 20:00:00+00:00,30.168001,18.917925,51.0,30.923244,1010.5947,1.0,1.0,0.0,24140.0,0.22,0.5884537,2.0979567,23.770906,27.07669,27.792374,28.296091,125.13428,125.80344,126.57312,126.7242,40.68,27.368,26.668001,25.668001,35.468,34.968,29.368,27.718,0.081,0.131,0.174,0.189,0.221,7.25,7.25,1.0,3600.0,22.61752,130.0,1.1,-29.0,4500.0,840.0,741.0,90.0,741.0,657.4023,79.846436,657.4023,651.0,867.99274,1023.5645,577.55585,770.06805,908.0887,1013.9
161,2025-04-08 21:00:00+00:00,29.318,19.049778,54.0,29.47477,1010.3863,0.0,0.0,0.0,24140.0,0.18,0.44999695,1.8756545,22.180206,25.992401,26.712873,27.217524,125.753975,126.55257,127.333275,127.47626,41.039997,27.068,26.368,25.468,32.618,34.118,29.668001,27.718,0.081,0.131,0.174,0.189,0.221,5.9,5.9,1.0,3600.0,22.393345,120.0,0.2,-37.0,4570.0,875.0,544.0,71.0,544.0,443.3411,57.862534,443.3411,473.0,834.81976,773.2295,385.47858,680.34906,630.15515,1013.7
162,2025-04-08 22:00:00+00:00,28.168001,19.671362,60.0,28.932514,1010.4732,0.0,0.0,0.0,24140.0,0.14000002,0.28148746,1.5259302,20.08916,24.408424,25.41763,26.14403,126.25393,127.208,127.51919,128.2902,37.44,26.568,25.868,25.068,29.818,32.767998,29.868,27.718,0.082,0.131,0.174,0.189,0.221,4.15,4.15,1.0,3600.0,22.349352,130.0,-0.3,-29.0,4630.0,815.0,311.0,51.0,310.99997,205.42902,33.687714,205.42899,260.0,748.4958,474.03857,171.7413,494.414,313.12305,1013.8
163,2025-04-08 23:00:00+00:00,26.818,20.177193,67.0,28.257202,1010.857,0.0,0.0,0.0,24120.0,0.10000001,0.11688555,1.1633959,17.208603,22.039528,23.838959,24.850431,127.34943,128.36752,128.25447,128.53021,33.48,25.968,25.168001,24.468,27.068,31.018,29.918001,27.768,0.083,0.13,0.174,0.189,0.221,2.2,2.2,0.0,2309.2283,22.189423,140.0,-0.5,-13.0,4690.0,705.0,87.0,19.0,86.99999,0.0,0.0,0.0,68.0,449.35687,147.16928,0.0,0.0,0.0,1014.2
164,2025-04-09 00:00:00+00:00,25.718,20.51402,73.0,27.716316,1011.34296,0.0,0.0,0.0,24120.0,0.06,0.05356192,0.8920827,14.565548,19.681828,21.479664,23.000591,129.98683,129.80553,129.55963,129.92033,29.88,25.368,24.668001,23.968,25.018,29.518,29.918001,27.768,0.085,0.13,0.174,0.189,0.221,0.7,0.7,0.0,0.0,22.034363,150.0,-0.6,-2.0,4750.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.7
165,2025-04-09 01:00:00+00:00,25.118,20.801086,77.0,27.608646,1012.03406,10.0,10.0,0.0,21180.0,0.04,0.03472305,0.7333307,12.218805,17.057314,18.59845,20.65848,135.0001,134.14499,132.64667,131.4676,26.28,24.968,24.368,23.668001,24.168001,28.568,29.818,27.768,0.087,0.13,0.174,0.189,0.221,0.1,0.1,0.0,0.0,22.027788,140.0,-0.6,-1.0,4770.0,545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.4
166,2025-04-09 02:00:00+00:00,24.818,20.927116,79.0,27.61316,1012.7282,19.0,19.0,0.0,18260.0,0.03,0.024756785,0.6577046,10.587918,14.336861,15.7908325,17.81909,144.6887,141.1155,136.8476,135.0001,23.039999,24.668001,24.068,23.368,24.068,27.868,29.618,27.818,0.088,0.13,0.173,0.189,0.221,0.0,0.0,0.0,0.0,22.01753,130.0,-0.4,-4.0,4780.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.1
167,2025-04-09 03:00:00+00:00,24.518,21.042171,81.0,27.580032,1013.223,29.0,29.0,0.0,15320.0,0.02,0.016327016,0.5845046,9.178235,12.287555,13.392774,15.30741,154.44008,148.17259,143.74608,138.81418,19.44,24.368,23.868,23.168001,23.968,27.268,29.418001,27.818,0.09,0.13,0.173,0.189,0.221,0.0,0.0,0.0,0.0,22.00296,120.0,-0.2,-7.0,4800.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.6
168,2025-04-09 04:00:00+00:00,24.218,20.949389,82.0,27.307505,1013.2198,35.0,35.0,0.0,18260.0,0.02,0.012807597,0.5439007,8.654986,11.113451,11.923557,13.684735,163.0724,155.09526,151.11351,144.63745,17.64,24.068,23.568,22.868,23.718,26.768,29.218,27.818,0.092,0.13,0.173,0.189,0.221,0.0,0.0,0.0,0.0,21.84935,110.0,0.2,-8.0,4740.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.6
169,2025-04-09 05:00:00+00:00,23.918001,20.853594,83.0,27.045574,1012.8177,40.0,40.0,0.0,21180.0,0.02,0.0092271445,0.5045347,8.049845,10.24578,10.966713,12.413477,169.6952,161.56496,156.80138,150.46132,15.84,23.768,23.268,22.668001,23.518,26.418001,29.018,27.818,0.093,0.13,0.173,0.189,0.221,0.0,0.0,0.0,0.0,21.693975,100.0,0.7,-9.0,4690.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.2
170,2025-04-09 06:00:00+00:00,23.618,20.754845,84.0,26.764282,1012.5152,46.0,46.0,0.0,24120.0,0.02,0.0061935596,0.46638083,7.5685663,9.178235,9.793058,10.636766,177.27374,168.69011,162.89719,156.0375,14.04,23.568,23.068,22.468,23.268,26.068,28.768,27.818,0.095,0.13,0.173,0.189,0.221,0.0,0.0,0.0,0.0,21.53688,90.0,1.1,-9.0,4630.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.9
171,2025-04-09 07:00:00+00:00,23.168001,20.883846,87.0,26.535429,1012.2111,39.0,39.0,0.0,24120.0,0.02,0.0,0.3687954,6.519877,7.208994,7.342588,8.089993,186.3401,177.13765,168.69011,159.14546,11.879999,23.468,22.968,22.368,22.568,25.718,28.518,27.818,0.097,0.13,0.173,0.189,0.221,0.0,0.0,0.0,0.0,21.495724,80.0,1.4,-8.0,4620.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.6
172,2025-04-09 08:00:00+00:00,22.668001,21.122639,91.0,26.39933,1012.00616,32.0,32.0,0.0,24120.0,0.01,0.0,0.24771166,4.896529,4.73506,4.6938252,4.6800003,197.10281,188.74608,175.60138,157.3801,10.08,23.368,22.868,22.268,21.818,25.368,28.318,27.818,0.098,0.129,0.173,0.189,0.221,0.0,0.0,0.0,0.0,21.527838,60.0,1.6,-7.0,4620.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.4
173,2025-04-09 09:00:00+00:00,22.518,21.152338,92.0,26.411552,1012.00446,25.0,25.0,0.0,24120.0,0.01,0.0,0.2181952,3.8939953,3.396233,2.6208394,2.2768397,213.6901,212.00534,195.94547,161.56496,7.92,23.368,22.868,22.268,21.968,25.118,28.068,27.818,0.1,0.129,0.173,0.189,0.221,0.0,0.0,0.0,0.0,21.509468,60.0,1.8,-5.0,4610.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.4
174,2025-04-09 10:00:00+00:00,22.868,21.140165,90.0,26.83853,1012.407,19.0,18.0,1.0,24120.0,-0.0,0.0,0.27858686,3.319036,3.219938,2.4149535,1.0182338,229.39879,243.43501,243.43501,224.9999,6.8399997,23.268,22.768,22.068,23.468,24.818,27.818,27.818,0.102,0.129,0.173,0.189,0.221,0.0,0.0,0.0,0.0,21.594698,70.0,1.9,-4.0,4590.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.8
175,2025-04-09 11:00:00+00:00,23.518,21.039513,86.0,27.469675,1013.0126,13.0,11.0,2.0,24140.0,-0.0,0.00588998,0.40562463,3.0758414,3.671294,3.319036,2.16,249.44386,258.6901,257.4712,270.0,5.3999996,23.168001,22.668001,21.868,25.918001,24.568,27.568,27.818,0.103,0.13,0.172,0.189,0.221,0.0,0.0,1.0,262.14746,21.705399,90.0,1.8,-2.0,4570.0,370.0,25.0,13.0,24.999992,58.525352,30.433184,28.93666,12.0,139.13033,58.17799,28.09217,161.03873,136.1955,1016.4
176,2025-04-09 12:00:00+00:00,24.568,21.090881,81.0,28.731884,1013.5227,7.0,4.0,3.0,24140.0,0.01,0.081148885,0.5862498,1.8,2.6208394,2.6208394,1.8,233.13002,254.05453,254.05453,270.0,4.32,23.468,22.868,22.068,28.818,24.968,27.418001,27.818,0.104,0.13,0.172,0.189,0.221,0.3,0.3,1.0,3600.0,22.051096,110.0,1.7,-1.0,4550.0,405.0,133.0,65.0,133.00002,204.7606,100.07097,204.76062,68.0,306.93484,302.23666,104.68963,472.5426,465.30948,1016.9
177,2025-04-09 13:00:00+00:00,26.218,20.994827,73.0,30.145859,1013.7408,21.0,19.0,2.0,24140.0,0.050000004,0.20879228,0.918787,3.0547013,2.5959969,2.5959969,2.8116899,135.0001,146.3099,146.3099,129.80553,10.08,24.468,23.768,22.968,32.618,26.368,27.368,27.818,0.103,0.13,0.172,0.189,0.221,1.55,1.55,1.0,3600.0,22.504623,110.0,1.4,0.0,4590.0,460.0,302.0,130.0,302.0,373.86804,160.93658,373.86804,172.0,378.91507,619.2424,212.93147,469.08688,766.6057,1017.1
178,2025-04-09 14:00:00+00:00,28.218,20.507029,63.0,31.159706,1013.8627,34.0,33.0,1.0,24140.0,0.10000001,0.3685205,1.4154892,8.049845,8.39657,8.707237,8.707237,116.56499,120.96369,119.74479,119.74479,16.199999,25.768,24.968,24.168001,36.918,28.418001,27.368,27.818,0.101,0.13,0.172,0.188,0.22,3.25,3.25,1.0,3600.0,22.864334,100.0,1.0,0.0,4630.0,530.0,495.0,179.0,495.0,562.03864,203.24226,562.03864,316.0,480.0657,897.9457,358.7964,545.0818,1019.55597,1017.2
179,2025-04-09 15:00:00+00:00,29.768,19.761974,55.0,32.349525,1013.6802,48.0,48.0,0.0,24140.0,0.15,0.5251582,1.88288,12.879752,14.336861,14.654254,14.8257065,116.56499,118.495544,117.824005,119.05451,21.96,26.768,25.968,25.068,40.067997,30.368,27.518,27.818,0.098,0.13,0.172,0.188,0.22,4.9,4.9,1.0,3600.0,22.95694,100.0,0.8,0.0,4670.0,595.0,681.0,206.0,681.0,734.2765,222.11595,734.2765,475.0,578.865,1119.3596,512.1606,624.1511,1206.9302,1017.0
180,2025-04-09 16:00:00+00:00,30.618,19.64403,52.0,33.199127,1013.1913,42.0,39.0,4.0,24140.0,0.19,0.6430399,2.1085577,17.414474,19.513195,20.00512,20.188908,119.74479,119.87591,120.256355,121.13891,28.44,27.168001,26.368,25.468,41.517998,32.168,27.818,27.818,0.094,0.13,0.172,0.188,0.22,6.5,6.5,1.0,3600.0,23.182976,130.0,1.0,1.0,4660.0,650.0,831.0,206.0,831.0,862.16205,213.72488,862.16205,625.0,672.1477,1268.406,648.43713,697.3529,1315.9705,1016.5
181,2025-04-09 17:00:00+00:00,31.018,19.699266,51.0,33.436317,1012.4978,37.0,31.0,8.0,24140.0,0.23,0.7132562,2.2020946,21.370783,24.26998,24.464113,25.1614,122.61923,122.27561,122.98853,123.91747,34.92,27.368,26.568,25.668001,41.767998,33.918,28.218,27.818,0.089,0.129,0.172,0.187,0.22,8.05,8.05,1.0,3600.0,23.351852,170.0,1.3,2.0,4650.0,705.0,928.0,182.0,928.0,931.004,182.58916,931.004,746.0,762.27155,1334.94,748.4149,764.7391,1339.2614,1015.8
182,2025-04-09 18:00:00+00:00,31.068,20.058632,52.0,33.24147,1011.9003,31.0,22.0,12.0,24140.0,0.24,0.7221418,2.163232,24.363249,27.757378,27.959743,28.66694,124.159744,123.89621,124.50858,125.28683,41.399998,27.368,26.568,25.668001,41.017998,35.067997,28.618,27.818,0.085,0.129,0.172,0.187,0.22,8.8,8.8,1.0,3600.0,23.573595,200.0,1.4,0.0,4640.0,750.0,947.0,154.0,947.0,918.74994,149.406,918.74994,793.0,822.912,1314.4437,769.34393,798.3636,1275.2324,1015.2
183,2025-04-09 19:00:00+00:00,30.718,20.345955,54.0,32.56437,1011.39813,29.0,23.0,8.0,24140.0,0.22,0.67005557,2.0321386,25.364037,28.961546,29.168886,29.882166,124.592354,124.875404,125.45556,126.17972,41.039997,27.268,26.568,25.668001,38.817997,35.317997,29.068,27.818,0.083,0.129,0.172,0.187,0.22,8.45,8.45,1.0,3600.0,23.619846,220.0,1.1,-9.0,4620.0,795.0,881.0,129.0,881.0,822.6241,120.45233,822.6241,752.0,848.8734,1208.3334,702.17175,792.6262,1128.268,1014.7
184,2025-04-09 20:00:00+00:00,30.018,20.285316,56.0,31.314445,1010.9918,27.0,24.0,4.0,24140.0,0.18,0.569777,1.8675485,24.567198,28.66694,29.168886,29.59235,124.85453,125.28683,125.45556,126.59118,41.039997,27.168001,26.368,25.468,35.567997,34.968,29.468,27.818,0.081,0.129,0.171,0.186,0.219,7.35,7.35,1.0,3600.0,23.346083,230.0,0.5,-21.0,4600.0,835.0,740.0,105.0,740.0,656.5534,93.15961,656.5534,635.0,845.92993,1023.8606,563.3938,750.5381,908.4043,1014.3
185,2025-04-09 21:00:00+00:00,29.168001,20.609577,60.0,29.941902,1010.78326,25.0,25.0,0.0,24140.0,0.14000002,0.43027493,1.6167469,23.269482,27.36947,28.082308,28.296091,124.91948,125.36255,126.13547,126.7242,40.68,26.868,26.168001,25.268,32.468,34.218,29.818,27.818,0.081,0.129,0.171,0.186,0.219,5.95,5.95,1.0,3600.0,23.247917,240.0,0.1,-28.0,4580.0,830.0,542.0,83.0,542.0,441.83282,67.66074,441.83282,459.0,809.23914,773.6188,374.1721,659.6834,630.64606,1014.1
